metric,num_timepoints,duration_ms,average,stddev
"ipc-estimate",128,0,1.73958,0.00241677
"metricq",79,3890,316.985,0.360128
"perf-freq",39,3802,2.19635,0.000630128
"perf-ipc",40,3902,1.99239,0.000235725
