metric,num_timepoints,duration_ms,average,stddev
"ipc-estimate",128,0,1.74505,0.00322244
"metricq",83,4098,338.733,0.333834
"perf-freq",41,4002,2.19657,0.000482425
"perf-ipc",42,4102,1.99089,0.000337734
