metric,num_timepoints,duration_ms,average,stddev
"ipc-estimate",128,0,1.73781,0.0581594
"metricq",89,4375,338.47,0.27921
"perf-freq",44,4302,2.19672,0.000583582
"perf-ipc",45,4402,1.98655,0.000348515
