metric,num_timepoints,duration_ms,average,stddev
"ipc-estimate",128,0,1.74732,0.00234302
"metricq",75,3712,316.685,0.404203
"perf-freq",37,3602,2.19634,0.00058059
"perf-ipc",38,3702,1.99631,0.000286482
