metric,num_timepoints,duration_ms,average,stddev
"ipc-estimate",128,0,1.74142,0.100392
"metricq",76,3748,316.725,0.338105
"perf-freq",37,3602,2.19626,0.000546036
"perf-ipc",38,3702,1.99083,0.000204459
