metric,num_timepoints,duration_ms,average,stddev
"ipc-estimate",128,0,1.74338,0.0379381
"metricq",83,4098,340,0.317677
"perf-freq",41,4002,2.19663,0.000410945
"perf-ipc",42,4102,1.98835,0.000258968
