metric,num_timepoints,duration_ms,average,stddev
"ipc-estimate",128,0,1.98743,0.0417197
"metricq",76,3749,387.134,1.74449
"perf-freq",37,3602,2.49591,0.000599036
"perf-ipc",38,3702,1.99383,0.000173866
