metric,num_timepoints,duration_ms,average,stddev
"ipc-estimate",128,0,1.972,0.0680442
"metricq",81,3993,401.34,1.36696
"perf-freq",39,3802,2.47139,0.00120436
"perf-ipc",40,3902,1.99725,0.000221331
