metric,num_timepoints,duration_ms,average,stddev
"ipc-estimate",128,0,1.97901,0.0480542
"metricq",76,3787,383.14,1.28848
"perf-freq",38,3702,2.49571,0.000606111
"perf-ipc",39,3802,1.99243,0.000194469
