metric,num_timepoints,duration_ms,average,stddev
"ipc-estimate",128,0,1.99541,0.00301465
"metricq",75,3698,384.649,2.15412
"perf-freq",37,3602,2.49554,0.000683696
"perf-ipc",38,3702,2.00475,0.000213496
