metric,num_timepoints,duration_ms,average,stddev
"ipc-estimate",128,0,1.96574,0.00304674
"metricq",75,3709,385.987,0.420891
"perf-freq",37,3602,2.4957,0.000719707
"perf-ipc",38,3702,2.01408,0.000210416
