metric,num_timepoints,duration_ms,average,stddev
"ipc-estimate",128,0,1.96654,0.0990231
"metricq",76,3749,382.023,2.55927
"perf-freq",37,3602,2.49572,0.000617313
"perf-ipc",38,3702,1.98565,0.000210573
