metric,num_timepoints,duration_ms,average,stddev
"ipc-estimate",128,0,1.963,0.0540485
"metricq",78,3866,400.768,0.522446
"perf-freq",38,3702,2.47477,0.00116691
"perf-ipc",39,3802,1.99766,0.000112848
