metric,num_timepoints,duration_ms,average,stddev
"ipc-estimate",128,0,1.99856,0.00274029
"metricq",79,3888,382.332,0.819731
"perf-freq",39,3802,2.49576,0.000469091
"perf-ipc",40,3902,2.01229,5.24221e-05
