metric,num_timepoints,duration_ms,average,stddev
"ipc-estimate",128,0,1.97256,0.0372473
"metricq",79,3884,400.205,1.58871
"perf-freq",39,3802,2.47176,0.00101533
"perf-ipc",40,3902,1.99748,0.000192942
