metric,num_timepoints,duration_ms,average,stddev
"ipc-estimate",128,0,1.9862,0.00339472
"metricq",77,3798,371.965,0.644871
"perf-freq",38,3702,2.49586,0.000838849
"perf-ipc",39,3802,1.99472,0.000240007
