metric,num_timepoints,duration_ms,average,stddev
"ipc-estimate",128,0,1.96984,0.0865624
"metricq",76,3749,382.316,0.764542
"perf-freq",37,3602,2.49564,0.000482177
"perf-ipc",38,3702,1.97797,0.000333628
