metric,num_timepoints,duration_ms,average,stddev
"ipc-estimate",128,0,1.88814,0.0586037
"metricq",94,4653,375.771,0.930192
"perf-freq",46,4502,2.37676,0.000784261
"perf-ipc",47,4602,1.98643,0.000468391
