metric,num_timepoints,duration_ms,average,stddev
"ipc-estimate",128,0,1.89587,0.0032882
"metricq",78,3840,375.51,1.81537
"perf-freq",38,3702,2.38068,0.00110103
"perf-ipc",39,3802,1.99047,0.000293451
