metric,num_timepoints,duration_ms,average,stddev
"ipc-estimate",128,0,1.98092,0.0030722
"metricq",76,3749,372.866,0.620217
"perf-freq",37,3602,2.49577,0.000577056
"perf-ipc",38,3702,1.99586,0.000296057
