metric,num_timepoints,duration_ms,average,stddev
"ipc-estimate",128,0,1.1961,0.00246204
"metricq",80,3949,261.485,0.31794
"perf-freq",39,3802,1.49733,0.000349353
"perf-ipc",40,3902,2.00478,0.000132629
