metric,num_timepoints,duration_ms,average,stddev
"ipc-estimate",128,0,1.17978,0.0342417
"metricq",88,4347,268.717,0.249466
"perf-freq",43,4202,1.49722,0.000404635
"perf-ipc",44,4302,1.99719,0.00019215
