metric,num_timepoints,duration_ms,average,stddev
"ipc-estimate",128,0,1.19804,0.00171819
"metricq",80,3951,261.336,0.343632
"perf-freq",39,3802,1.49729,0.000439239
"perf-ipc",40,3902,2.00546,0.000178244
