metric,num_timepoints,duration_ms,average,stddev
"ipc-estimate",128,0,1.18279,0.0290012
"metricq",88,4314,268.544,0.21353
"perf-freq",43,4202,1.49728,0.000373174
"perf-ipc",44,4302,1.99734,0.00017173
