metric,num_timepoints,duration_ms,average,stddev
"ipc-estimate",128,0,1.18529,0.0299684
"metricq",103,5109,268.777,0.304503
"perf-freq",51,5003,1.49728,0.000388889
"perf-ipc",52,5103,1.99604,0.000208295
