metric,num_timepoints,duration_ms,average,stddev
"ipc-estimate",128,0,1.19484,0.0189859
"metricq",88,4350,267.851,0.254722
"perf-freq",43,4202,1.4973,0.000375918
"perf-ipc",44,4302,1.99907,0.000151139
