metric,num_timepoints,duration_ms,average,stddev
"ipc-estimate",128,0,1.18726,0.0504613
"metricq",82,4059,267.418,0.270181
"perf-freq",40,3902,1.49731,0.000349679
"perf-ipc",41,4002,1.98748,0.000234103
