metric,num_timepoints,duration_ms,average,stddev
"ipc-estimate",128,0,1.18377,0.0426313
"metricq",90,4471,267.857,0.301092
"perf-freq",44,4302,1.49728,0.000379138
"perf-ipc",45,4402,1.98952,0.000158387
