metric,num_timepoints,duration_ms,average,stddev
"ipc-estimate",128,0,1.19386,0.00389705
"metricq",84,4132,267.634,0.236698
"perf-freq",41,4002,1.49726,0.000510533
"perf-ipc",42,4102,1.99814,0.000216698
