metric,num_timepoints,duration_ms,average,stddev
"ipc-estimate",128,0,1.19711,0.00256519
"metricq",80,3949,261.393,0.417585
"perf-freq",39,3802,1.49742,0.000348999
"perf-ipc",40,3902,2.01156,0.000172737
