metric,num_timepoints,duration_ms,average,stddev
"ipc-estimate",128,0,1.20311,0.0745053
"metricq",79,3912,260.636,0.450642
"perf-freq",39,3802,1.49768,0.000330872
"perf-ipc",40,3902,2.01648,0.00016279
