metric,num_timepoints,duration_ms,average,stddev
"ipc-estimate",128,0,1.18851,0.00208103
"metricq",80,3932,261.035,0.351254
"perf-freq",39,3802,1.49749,0.000388653
"perf-ipc",40,3902,2.00204,0.00015832
