metric,num_timepoints,duration_ms,average,stddev
"ipc-estimate",128,0,1.19154,0.0112589
"metricq",90,4459,243.842,0.322145
"perf-freq",45,4402,1.49775,0.000295441
"perf-ipc",46,4502,1.9977,0.000159506
