metric,num_timepoints,duration_ms,average,stddev
"ipc-estimate",128,0,1.19303,0.00212866
"metricq",80,3968,240.131,0.226753
"perf-freq",39,3802,1.49768,0.000503751
"perf-ipc",40,3902,2.01208,8.71015e-05
