metric,num_timepoints,duration_ms,average,stddev
"ipc-estimate",128,0,1.18226,0.0279433
"metricq",89,4398,243.342,0.270217
"perf-freq",44,4302,1.49774,0.000416441
"perf-ipc",45,4402,1.98977,8.42852e-05
