metric,num_timepoints,duration_ms,average,stddev
"ipc-estimate",128,0,1.17778,0.00655931
"metricq",83,4100,243.259,0.274169
"perf-freq",41,4002,1.49778,0.000348913
"perf-ipc",42,4102,1.99763,5.62027e-05
