metric,num_timepoints,duration_ms,average,stddev
"ipc-estimate",128,0,1.21623,0.00178571
"metricq",80,3932,243.944,0.247485
"perf-freq",39,3802,1.49778,0.000330223
"perf-ipc",40,3902,2.04267,5.57976e-05
