metric,num_timepoints,duration_ms,average,stddev
"ipc-estimate",128,0,1.18903,0.0214971
"metricq",85,4194,245.703,0.2516
"perf-freq",42,4102,1.49778,0.000357852
"perf-ipc",43,4202,1.99137,0.000103344
