metric,num_timepoints,duration_ms,average,stddev
"ipc-estimate",128,0,1.19323,0.00166223
"metricq",86,4250,242.614,0.228308
"perf-freq",42,4102,1.49771,0.000408436
"perf-ipc",43,4202,1.99919,7.46145e-05
