metric,num_timepoints,duration_ms,average,stddev
"ipc-estimate",128,0,1.98309,0.0436441
"metricq",79,3908,336.519,0.625862
"perf-freq",39,3802,2.49606,0.000504697
"perf-ipc",40,3902,1.99121,0.000160649
