metric,num_timepoints,duration_ms,average,stddev
"ipc-estimate",128,0,1.97989,0.0454894
"metricq",82,4049,345.111,0.803473
"perf-freq",40,3902,2.49607,0.000381623
"perf-ipc",41,4002,1.99098,7.15723e-05
