metric,num_timepoints,duration_ms,average,stddev
"ipc-estimate",128,0,1.9766,0.00292315
"metricq",75,3688,315.758,0.400556
"perf-freq",38,3702,2.49603,0.000577144
"perf-ipc",39,3802,1.99855,6.32444e-05
