metric,num_timepoints,duration_ms,average,stddev
"ipc-estimate",128,0,2.00107,0.00228787
"metricq",75,3698,329.383,0.298826
"perf-freq",37,3602,2.49591,0.000374637
"perf-ipc",38,3702,2.01061,2.97191e-05
