metric,num_timepoints,duration_ms,average,stddev
"ipc-estimate",128,0,1.98296,0.067246
"metricq",79,3905,328.173,0.507925
"perf-freq",39,3802,2.49571,0.000437437
"perf-ipc",40,3902,1.9906,6.54133e-05
