metric,num_timepoints,duration_ms,average,stddev
"ipc-estimate",128,0,1.18918,0.0251462
"metricq",98,4838,267.965,0.272065
"perf-freq",47,4602,1.4973,0.000388966
"perf-ipc",48,4702,1.98944,0.000289177
