metric,num_timepoints,duration_ms,average,stddev
"ipc-estimate",128,0,1.18306,0.0393827
"metricq",105,5193,267.63,0.225792
"perf-freq",52,5103,1.49722,0.000489777
"perf-ipc",53,5203,1.98908,0.000391555
