metric,num_timepoints,duration_ms,average,stddev
"ipc-estimate",128,0,1.18561,0.00257551
"metricq",89,4403,267.625,0.26937
"perf-freq",44,4302,1.49727,0.000573837
"perf-ipc",45,4402,1.99107,0.000402948
