metric,num_timepoints,duration_ms,average,stddev
"ipc-estimate",128,0,1.18153,0.0502199
"metricq",84,4154,267.027,0.278271
"perf-freq",42,4102,1.49727,0.000354419
"perf-ipc",43,4202,1.98021,0.000418114
