metric,num_timepoints,duration_ms,average,stddev
"ipc-estimate",128,0,1.74455,0.0262822
"metricq",89,4396,340.962,0.291204
"perf-freq",44,4302,2.19646,0.000681344
"perf-ipc",45,4402,1.99692,0.000211522
