metric,num_timepoints,duration_ms,average,stddev
"ipc-estimate",128,0,1.74553,0.0368352
"metricq",85,4188,341.948,0.353646
"perf-freq",42,4102,2.19651,0.000512229
"perf-ipc",43,4202,1.99717,0.000148912
