metric,num_timepoints,duration_ms,average,stddev
"ipc-estimate",128,0,1.73506,0.097031
"metricq",85,4215,338.065,0.405247
"perf-freq",41,4002,2.19642,0.000564005
"perf-ipc",42,4102,1.98263,0.00019115
