metric,num_timepoints,duration_ms,average,stddev
"ipc-estimate",128,0,1.75109,0.00281379
"metricq",83,4103,339.896,0.404804
"perf-freq",41,4002,2.19643,0.000567485
"perf-ipc",42,4102,1.9993,0.000142092
