metric,num_timepoints,duration_ms,average,stddev
"ipc-estimate",128,0,1.75122,0.00223137
"metricq",76,3766,326.933,0.436536
"perf-freq",37,3602,2.19652,0.000692892
"perf-ipc",38,3702,2.00404,0.000190001
