metric,num_timepoints,duration_ms,average,stddev
"ipc-estimate",128,0,1.7498,0.0227525
"metricq",80,3969,339.481,0.378819
"perf-freq",39,3802,2.19651,0.000362272
"perf-ipc",40,3902,1.99519,0.000147504
