metric,num_timepoints,duration_ms,average,stddev
"ipc-estimate",128,0,1.76155,0.00207779
"metricq",75,3709,325.842,0.401946
"perf-freq",37,3602,2.19664,0.000698369
"perf-ipc",38,3702,2.01163,0.000233692
