metric,num_timepoints,duration_ms,average,stddev
"ipc-estimate",128,0,1.75109,0.00242167
"metricq",76,3749,326.808,0.508483
"perf-freq",37,3602,2.19657,0.000511014
"perf-ipc",38,3702,2.00451,0.000165387
