metric,num_timepoints,duration_ms,average,stddev
"ipc-estimate",128,0,1.74544,0.0393774
"metricq",85,4200,297.621,0.326856
"perf-freq",42,4102,2.19649,0.000467526
"perf-ipc",43,4202,1.99396,6.11343e-05
